"job_title_short","month_posted","skills","skill_pct"
"Senior Data Engineer","2023-05-01","nosql","15.62"
"Senior Data Engineer","2023-05-01","aws","45.04"
"Senior Data Engineer","2023-05-01","redshift","15.68"
"Senior Data Engineer","2023-05-01","tableau","11.36"
"Senior Data Engineer","2023-05-01","hadoop","18.14"
"Senior Data Engineer","2023-05-01","tensorflow","1.65"
"Senior Data Engineer","2023-05-01","sql server","9.72"
"Senior Data Engineer","2023-05-01","git","10.25"
"Senior Data Engineer","2023-05-01","mysql","7.41"
"Senior Data Engineer","2023-05-01","power bi","8.88"
"Senior Data Engineer","2023-05-01","pandas","3.57"
"Senior Data Engineer","2023-05-01","jira","4.05"
"Senior Data Engineer","2023-05-01","azure","35.71"
"Senior Data Engineer","2023-05-01","terraform","8.43"
"Senior Data Engineer","2023-05-01","alteryx","1.32"
"Senior Data Engineer","2023-05-01","powershell","1.74"
"Senior Data Engineer","2023-05-01","typescript","0.60"
"Senior Data Engineer","2023-05-01","scikit-learn","0.81"
"Senior Data Engineer","2023-05-01","airflow","22.04"
"Senior Data Engineer","2023-05-01","python","65.52"
"Senior Data Engineer","2023-05-01","oracle","9.18"
"Senior Data Engineer","2023-05-01","github","6.30"
"Senior Data Engineer","2023-05-01","vba","0.24"
"Senior Data Engineer","2023-05-01","bash","2.64"
"Senior Data Engineer","2023-05-01","flow","5.49"
"Senior Data Engineer","2023-05-01","sql","65.49"
"Senior Data Engineer","2023-05-01","sas","1.41"
"Senior Data Engineer","2023-05-01","c#","3.21"
"Senior Data Engineer","2023-05-01","qlik","2.04"
"Senior Data Engineer","2023-05-01","outlook","0.18"
"Senior Data Engineer","2023-05-01","go","6.27"
"Senior Data Engineer","2023-05-01","java","22.13"
"Senior Data Engineer","2023-05-01","keras","0.48"
"Senior Data Engineer","2023-05-01","vmware","0.48"
"Senior Data Engineer","2023-05-01","ansible","1.89"
"Senior Data Engineer","2023-05-01","spss","0.09"
"Senior Data Engineer","2023-05-01","powerpoint","0.36"
"Senior Data Engineer","2023-05-01","pyspark","9.51"
"Senior Data Engineer","2023-05-01","gcp","14.66"
"Senior Data Engineer","2023-05-01","dax","1.05"
"Senior Data Engineer","2023-05-01","javascript","2.37"
"Senior Data Engineer","2023-05-01","c++","1.98"
"Senior Data Engineer","2023-05-01","jenkins","4.98"
"Senior Data Engineer","2023-05-01","looker","3.06"
"Senior Data Engineer","2023-05-01","snowflake","21.53"
"Senior Data Engineer","2023-05-01","kafka","22.88"
"Senior Data Engineer","2023-05-01","excel","2.73"
"Senior Data Engineer","2023-05-01","sap","2.79"
"Senior Data Engineer","2023-05-01","pytorch","1.08"
"Senior Data Engineer","2023-05-01","spark","37.33"
"Senior Data Engineer","2023-05-01","numpy","1.77"
"Senior Data Engineer","2023-05-01","react","1.17"
"Senior Data Engineer","2023-05-01","docker","9.90"
"Senior Data Engineer","2023-05-01","windows","1.83"
"Senior Data Engineer","2023-06-01","pyspark","9.79"
"Senior Data Engineer","2023-06-01","javascript","3.05"
"Senior Data Engineer","2023-06-01","windows","1.58"
"Senior Data Engineer","2023-06-01","hadoop","17.10"
"Senior Data Engineer","2023-06-01","kafka","24.07"
"Senior Data Engineer","2023-06-01","jenkins","6.05"
"Senior Data Engineer","2023-06-01","sas","1.76"
"Senior Data Engineer","2023-06-01","power bi","9.92"
"Senior Data Engineer","2023-06-01","numpy","1.42"
"Senior Data Engineer","2023-06-01","nosql","15.94"
"Senior Data Engineer","2023-06-01","git","11.50"
"Senior Data Engineer","2023-06-01","kubernetes","12.26"
"Senior Data Engineer","2023-06-01","go","5.95"
"Senior Data Engineer","2023-06-01","qlik","1.95"
"Senior Data Engineer","2023-06-01","sql","67.61"
"Senior Data Engineer","2023-06-01","ansible","2.47"
"Senior Data Engineer","2023-06-01","powerpoint","0.26"
"Senior Data Engineer","2023-06-01","gcp","13.63"
"Senior Data Engineer","2023-06-01","c++","2.13"
"Senior Data Engineer","2023-06-01","spss","0.03"
"Senior Data Engineer","2023-06-01","react","1.34"
"Senior Data Engineer","2023-06-01","pytorch","0.97"
"Senior Data Engineer","2023-06-01","github","5.95"
"Senior Data Engineer","2023-06-01","pandas","3.37"
"Senior Data Engineer","2023-06-01","sap","2.32"
"Senior Data Engineer","2023-06-01","airflow","19.94"
"Senior Data Engineer","2023-06-01","tensorflow","1.74"
"Senior Data Engineer","2023-06-01","sql server","9.84"
"Senior Data Engineer","2023-06-01","terraform","8.42"
"Senior Data Engineer","2023-06-01","alteryx","1.21"
"Senior Data Engineer","2023-06-01","scala","19.15"
"Senior Data Engineer","2023-06-01","oracle","8.79"
"Senior Data Engineer","2023-06-01","bash","2.50"
"Senior Data Engineer","2023-06-01","vba","0.18"
"Senior Data Engineer","2023-06-01","typescript","1.26"
"Senior Data Engineer","2023-06-01","python","65.59"
"Senior Data Engineer","2023-06-01","keras","0.55"
"Senior Data Engineer","2023-06-01","mysql","7.63"
"Senior Data Engineer","2023-06-01","jira","4.81"
"Senior Data Engineer","2023-06-01","vmware","0.13"
"Senior Data Engineer","2023-06-01","r","5.50"
"Senior Data Engineer","2023-06-01","tableau","11.23"
"Senior Data Engineer","2023-06-01","docker","11.73"
"Senior Data Engineer","2023-06-01","redshift","15.36"
"Senior Data Engineer","2023-06-01","aws","42.67"
"Senior Data Engineer","2023-06-01","spark","38.15"
"Senior Data Engineer","2023-06-01","looker","3.10"
"Senior Data Engineer","2023-06-01","snowflake","20.94"
"Senior Data Engineer","2023-06-01","dax","1.13"
"Senior Data Engineer","2023-06-01","outlook","0.21"
"Senior Data Engineer","2023-06-01","sas","1.76"
"Senior Data Engineer","2023-06-01","powershell","1.79"
"Senior Data Engineer","2023-06-01","azure","38.31"
"Senior Data Engineer","2023-06-01","linux","6.10"
"Senior Data Engineer","2023-06-01","excel","3.00"
"Senior Data Engineer","2023-06-01","java","23.34"
"Senior Data Engineer","2023-06-01","flow","6.87"
"Senior Data Engineer","2023-06-01","word","1.00"
"Senior Data Engineer","2023-06-01","scikit-learn","1.13"
"Senior Data Engineer","2023-06-01","databricks","18.78"
"Senior Data Engineer","2023-06-01","c#","3.68"
"Senior Data Engineer","2023-07-01","pytorch","0.91"
"Senior Data Engineer","2023-07-01","azure","36.53"
"Senior Data Engineer","2023-07-01","airflow","20.06"
"Senior Data Engineer","2023-07-01","powerpoint","0.35"
"Senior Data Engineer","2023-07-01","github","6.04"
"Senior Data Engineer","2023-07-01","docker","10.77"
"Senior Data Engineer","2023-07-01","java","22.21"
"Senior Data Engineer","2023-07-01","looker","3.84"
"Senior Data Engineer","2023-07-01","pandas","3.76"
"Senior Data Engineer","2023-07-01","spark","36.64"
"Senior Data Engineer","2023-07-01","javascript","2.58"
"Senior Data Engineer","2023-07-01","react","1.37"
"Senior Data Engineer","2023-07-01","gcp","14.50"
"Senior Data Engineer","2023-07-01","jenkins","5.77"
"Senior Data Engineer","2023-07-01","aws","45.26"
"Senior Data Engineer","2023-07-01","outlook","0.19"
"Senior Data Engineer","2023-07-01","sql","65.22"
"Senior Data Engineer","2023-07-01","windows","1.10"
"Senior Data Engineer","2023-07-01","snowflake","19.85"
"Senior Data Engineer","2023-07-01","c++","1.99"
"Senior Data Engineer","2023-07-01","keras","0.27"
"Senior Data Engineer","2023-07-01","dax","1.32"
"Senior Data Engineer","2023-07-01","c#","3.41"
"Senior Data Engineer","2023-07-01","word","1.02"
"Senior Data Engineer","2023-07-01","ansible","2.23"
"Senior Data Engineer","2023-07-01","flow","6.55"
"Senior Data Engineer","2023-07-01","nosql","15.63"
"Senior Data Engineer","2023-07-01","qlik","1.58"
"Senior Data Engineer","2023-07-01","sas","1.64"
"Senior Data Engineer","2023-07-01","sas","1.64"
"Senior Data Engineer","2023-07-01","git","10.02"
"Senior Data Engineer","2023-07-01","kafka","20.84"
"Senior Data Engineer","2023-07-01","excel","3.60"
"Senior Data Engineer","2023-07-01","oracle","7.74"
"Senior Data Engineer","2023-07-01","scikit-learn","1.05"
"Senior Data Engineer","2023-07-01","bash","2.42"
"Senior Data Engineer","2023-07-01","powershell","2.07"
"Senior Data Engineer","2023-07-01","vba","0.24"
"Senior Data Engineer","2023-07-01","mysql","6.90"
"Senior Data Engineer","2023-07-01","linux","5.40"
"Senior Data Engineer","2023-07-01","scala","19.96"
"Senior Data Engineer","2023-07-01","pyspark","10.45"
"Senior Data Engineer","2023-07-01","kubernetes","9.97"
"Senior Data Engineer","2023-07-01","databricks","19.07"
"Senior Data Engineer","2023-07-01","python","64.81"
"Senior Data Engineer","2023-07-01","alteryx","0.86"
"Senior Data Engineer","2023-07-01","go","5.88"
"Senior Data Engineer","2023-07-01","numpy","1.80"
"Senior Data Engineer","2023-07-01","jira","4.83"
"Senior Data Engineer","2023-07-01","power bi","10.02"
"Senior Data Engineer","2023-07-01","terraform","8.19"
"Senior Data Engineer","2023-07-01","sql server","8.89"
"Senior Data Engineer","2023-07-01","redshift","14.10"
"Senior Data Engineer","2023-07-01","tensorflow","1.13"
"Senior Data Engineer","2023-07-01","spss","0.13"
"Senior Data Engineer","2023-07-01","typescript","0.97"
"Senior Data Engineer","2023-07-01","r","5.37"
"Senior Data Engineer","2023-07-01","vmware","0.21"
"Senior Data Engineer","2023-07-01","sap","2.15"
"Senior Data Engineer","2023-07-01","hadoop","17.54"
"Senior Data Engineer","2023-07-01","tableau","10.61"
"Senior Data Engineer","2023-08-01","powerpoint","0.42"
"Senior Data Engineer","2023-08-01","github","5.62"
"Senior Data Engineer","2023-08-01","typescript","1.09"
"Senior Data Engineer","2023-08-01","word","1.26"
"Senior Data Engineer","2023-08-01","mysql","6.68"
"Senior Data Engineer","2023-08-01","databricks","17.81"
"Senior Data Engineer","2023-08-01","nosql","14.52"
"Senior Data Engineer","2023-08-01","vba","0.15"
"Senior Data Engineer","2023-08-01","scala","19.47"
"Senior Data Engineer","2023-08-01","spss","0.05"
"Senior Data Engineer","2023-08-01","keras","0.57"
"Senior Data Engineer","2023-08-01","aws","43.57"
"Senior Data Engineer","2023-08-01","powershell","1.66"
"Senior Data Engineer","2023-08-01","sas","1.73"
"Senior Data Engineer","2023-08-01","javascript","3.32"
"Senior Data Engineer","2023-08-01","windows","1.48"
"Senior Data Engineer","2023-08-01","pytorch","0.89"
"Senior Data Engineer","2023-08-01","sap","2.38"
"Senior Data Engineer","2023-08-01","terraform","9.35"
"Senior Data Engineer","2023-08-01","tensorflow","1.36"
"Senior Data Engineer","2023-08-01","sql server","8.44"
"Senior Data Engineer","2023-08-01","alteryx","0.69"
"Senior Data Engineer","2023-08-01","sql","64.50"
"Senior Data Engineer","2023-08-01","azure","35.23"
"Senior Data Engineer","2023-08-01","oracle","7.94"
"Senior Data Engineer","2023-08-01","bash","2.03"
"Senior Data Engineer","2023-08-01","pandas","3.46"
"Senior Data Engineer","2023-08-01","kubernetes","11.92"
"Senior Data Engineer","2023-08-01","pyspark","9.01"
"Senior Data Engineer","2023-08-01","python","64.75"
"Senior Data Engineer","2023-08-01","jira","4.21"
"Senior Data Engineer","2023-08-01","excel","3.49"
"Senior Data Engineer","2023-08-01","looker","3.27"
"Senior Data Engineer","2023-08-01","r","4.85"
"Senior Data Engineer","2023-08-01","tableau","10.74"
"Senior Data Engineer","2023-08-01","docker","11.53"
"Senior Data Engineer","2023-08-01","spark","36.24"
"Senior Data Engineer","2023-08-01","outlook","0.12"
"Senior Data Engineer","2023-08-01","dax","0.77"
"Senior Data Engineer","2023-08-01","snowflake","21.45"
"Senior Data Engineer","2023-08-01","sas","1.73"
"Senior Data Engineer","2023-08-01","go","6.56"
"Senior Data Engineer","2023-08-01","linux","5.17"
"Senior Data Engineer","2023-08-01","vmware","0.32"
"Senior Data Engineer","2023-08-01","java","22.51"
"Senior Data Engineer","2023-08-01","scikit-learn","0.82"
"Senior Data Engineer","2023-08-01","flow","6.73"
"Senior Data Engineer","2023-08-01","c#","3.41"
"Senior Data Engineer","2023-08-01","airflow","20.26"
"Senior Data Engineer","2023-08-01","kafka","21.00"
"Senior Data Engineer","2023-08-01","hadoop","16.01"
"Senior Data Engineer","2023-08-01","jenkins","5.12"
"Senior Data Engineer","2023-08-01","power bi","8.88"
"Senior Data Engineer","2023-08-01","numpy","1.88"
"Senior Data Engineer","2023-08-01","git","10.00"
"Senior Data Engineer","2023-08-01","qlik","1.83"
"Senior Data Engineer","2023-08-01","ansible","1.68"
"Senior Data Engineer","2023-08-01","c++","1.98"
"Senior Data Engineer","2023-08-01","gcp","13.06"
"Senior Data Engineer","2023-08-01","react","1.56"
"Senior Data Engineer","2023-08-01","redshift","15.14"
"Senior Data Engineer","2023-09-01","excel","3.57"
"Senior Data Engineer","2023-09-01","keras","0.36"
"Senior Data Engineer","2023-09-01","pandas","3.43"
"Senior Data Engineer","2023-09-01","mysql","6.85"
"Senior Data Engineer","2023-09-01","sas","1.24"
"Senior Data Engineer","2023-09-01","aws","39.72"
"Senior Data Engineer","2023-09-01","javascript","2.39"
"Senior Data Engineer","2023-09-01","pytorch","1.07"
"Senior Data Engineer","2023-09-01","tensorflow","1.24"
"Senior Data Engineer","2023-09-01","sql server","9.32"
"Senior Data Engineer","2023-09-01","alteryx","0.84"
"Senior Data Engineer","2023-09-01","bash","2.11"
"Senior Data Engineer","2023-09-01","jira","3.40"
"Senior Data Engineer","2023-09-01","r","4.44"
"Senior Data Engineer","2023-09-01","spark","33.63"
"Senior Data Engineer","2023-09-01","outlook","0.25"
"Senior Data Engineer","2023-09-01","dax","1.57"
"Senior Data Engineer","2023-09-01","sas","1.24"
"Senior Data Engineer","2023-09-01","java","19.74"
"Senior Data Engineer","2023-09-01","scikit-learn","0.84"
"Senior Data Engineer","2023-09-01","kafka","18.61"
"Senior Data Engineer","2023-09-01","power bi","9.21"
"Senior Data Engineer","2023-09-01","numpy","1.66"
"Senior Data Engineer","2023-09-01","git","10.08"
"Senior Data Engineer","2023-09-01","ansible","1.74"
"Senior Data Engineer","2023-09-01","azure","35.20"
"Senior Data Engineer","2023-09-01","c++","1.71"
"Senior Data Engineer","2023-09-01","github","4.88"
"Senior Data Engineer","2023-09-01","databricks","17.77"
"Senior Data Engineer","2023-09-01","vba","0.08"
"Senior Data Engineer","2023-09-01","scala","16.90"
"Senior Data Engineer","2023-09-01","nosql","13.31"
"Senior Data Engineer","2023-09-01","redshift","12.77"
"Senior Data Engineer","2023-09-01","powerpoint","0.34"
"Senior Data Engineer","2023-09-01","typescript","0.79"
"Senior Data Engineer","2023-09-01","react","0.95"
"Senior Data Engineer","2023-09-01","gcp","14.04"
"Senior Data Engineer","2023-09-01","qlik","1.43"
"Senior Data Engineer","2023-09-01","word","1.38"
"Senior Data Engineer","2023-09-01","jenkins","4.18"
"Senior Data Engineer","2023-09-01","hadoop","16.54"
"Senior Data Engineer","2023-09-01","c#","2.50"
"Senior Data Engineer","2023-09-01","flow","6.40"
"Senior Data Engineer","2023-09-01","vmware","0.42"
"Senior Data Engineer","2023-09-01","linux","5.31"
"Senior Data Engineer","2023-09-01","snowflake","18.98"
"Senior Data Engineer","2023-09-01","docker","9.57"
"Senior Data Engineer","2023-09-01","tableau","10.08"
"Senior Data Engineer","2023-09-01","kubernetes","10.28"
"Senior Data Engineer","2023-09-01","python","61.59"
"Senior Data Engineer","2023-09-01","pyspark","9.38"
"Senior Data Engineer","2023-09-01","oracle","8.96"
"Senior Data Engineer","2023-09-01","sql","62.94"
"Senior Data Engineer","2023-09-01","terraform","7.38"
"Senior Data Engineer","2023-09-01","sap","2.44"
"Senior Data Engineer","2023-09-01","airflow","18.28"
"Senior Data Engineer","2023-09-01","windows","1.24"
"Senior Data Engineer","2023-09-01","powershell","1.63"
"Senior Data Engineer","2023-09-01","spss","0.14"
"Senior Data Engineer","2023-09-01","go","5.87"
"Senior Data Engineer","2023-09-01","looker","3.17"
"Senior Data Engineer","2023-10-01","r","5.00"
"Senior Data Engineer","2023-10-01","tableau","9.55"
"Senior Data Engineer","2023-10-01","scala","17.58"
"Senior Data Engineer","2023-10-01","flow","5.73"
"Senior Data Engineer","2023-10-01","databricks","17.55"
"Senior Data Engineer","2023-10-01","scikit-learn","0.42"
"Senior Data Engineer","2023-10-01","sas","1.68"
"Senior Data Engineer","2023-10-01","outlook","0.28"
"Senior Data Engineer","2023-10-01","kubernetes","9.63"
"Senior Data Engineer","2023-10-01","spark","31.99"
"Senior Data Engineer","2023-10-01","java","21.37"
"Senior Data Engineer","2023-10-01","aws","41.90"
"Senior Data Engineer","2023-10-01","go","4.89"
"Senior Data Engineer","2023-10-01","vmware","0.34"
"Senior Data Engineer","2023-10-01","mysql","6.29"
"Senior Data Engineer","2023-10-01","docker","9.24"
"Senior Data Engineer","2023-10-01","word","1.38"
"Senior Data Engineer","2023-10-01","dax","1.32"
"Senior Data Engineer","2023-10-01","excel","4.07"
"Senior Data Engineer","2023-10-01","snowflake","18.93"
"Senior Data Engineer","2023-10-01","linux","4.49"
"Senior Data Engineer","2023-10-01","sas","1.68"
"Senior Data Engineer","2023-10-01","git","9.32"
"Senior Data Engineer","2023-10-01","react","1.21"
"Senior Data Engineer","2023-10-01","qlik","1.35"
"Senior Data Engineer","2023-10-01","powerpoint","0.42"
"Senior Data Engineer","2023-10-01","azure","37.12"
"Senior Data Engineer","2023-10-01","powershell","2.11"
"Senior Data Engineer","2023-10-01","windows","1.83"
"Senior Data Engineer","2023-10-01","javascript","2.75"
"Senior Data Engineer","2023-10-01","numpy","1.24"
"Senior Data Engineer","2023-10-01","gcp","13.23"
"Senior Data Engineer","2023-10-01","ansible","1.38"
"Senior Data Engineer","2023-10-01","power bi","9.97"
"Senior Data Engineer","2023-10-01","redshift","12.75"
"Senior Data Engineer","2023-10-01","airflow","19.21"
"Senior Data Engineer","2023-10-01","tensorflow","1.24"
"Senior Data Engineer","2023-10-01","jenkins","4.27"
"Senior Data Engineer","2023-10-01","github","4.04"
"Senior Data Engineer","2023-10-01","pytorch","0.90"
"Senior Data Engineer","2023-10-01","sap","2.42"
"Senior Data Engineer","2023-10-01","terraform","7.19"
"Senior Data Engineer","2023-10-01","sql server","9.10"
"Senior Data Engineer","2023-10-01","c++","1.94"
"Senior Data Engineer","2023-10-01","hadoop","15.73"
"Senior Data Engineer","2023-10-01","alteryx","0.59"
"Senior Data Engineer","2023-10-01","spss","0.06"
"Senior Data Engineer","2023-10-01","looker","3.09"
"Senior Data Engineer","2023-10-01","sql","62.20"
"Senior Data Engineer","2023-10-01","kafka","18.87"
"Senior Data Engineer","2023-10-01","nosql","13.96"
"Senior Data Engineer","2023-10-01","oracle","7.86"
"Senior Data Engineer","2023-10-01","keras","0.48"
"Senior Data Engineer","2023-10-01","bash","1.80"
"Senior Data Engineer","2023-10-01","pyspark","9.24"
"Senior Data Engineer","2023-10-01","pandas","2.95"
"Senior Data Engineer","2023-10-01","typescript","1.10"
"Senior Data Engineer","2023-10-01","jira","4.52"
"Senior Data Engineer","2023-10-01","c#","2.98"
"Senior Data Engineer","2023-10-01","vba","0.06"
"Senior Data Engineer","2023-10-01","python","64.00"
"Senior Data Engineer","2023-11-01","spss","0.08"
"Senior Data Engineer","2023-11-01","windows","1.73"
"Senior Data Engineer","2023-11-01","react","1.48"
"Senior Data Engineer","2023-11-01","mysql","7.77"
"Senior Data Engineer","2023-11-01","c++","1.95"
"Senior Data Engineer","2023-11-01","numpy","0.97"
"Senior Data Engineer","2023-11-01","git","9.69"
"Senior Data Engineer","2023-11-01","azure","37.29"
"Senior Data Engineer","2023-11-01","qlik","1.42"
"Senior Data Engineer","2023-11-01","typescript","1.48"
"Senior Data Engineer","2023-11-01","power bi","9.36"
"Senior Data Engineer","2023-11-01","jenkins","4.15"
"Senior Data Engineer","2023-11-01","hadoop","15.82"
"Senior Data Engineer","2023-11-01","ansible","1.23"
"Senior Data Engineer","2023-11-01","kafka","20.41"
"Senior Data Engineer","2023-11-01","scikit-learn","0.61"
"Senior Data Engineer","2023-11-01","c#","2.70"
"Senior Data Engineer","2023-11-01","flow","5.90"
"Senior Data Engineer","2023-11-01","keras","0.36"
"Senior Data Engineer","2023-11-01","excel","3.56"
"Senior Data Engineer","2023-11-01","java","21.41"
"Senior Data Engineer","2023-11-01","vmware","0.31"
"Senior Data Engineer","2023-11-01","sas","1.67"
"Senior Data Engineer","2023-11-01","go","5.15"
"Senior Data Engineer","2023-11-01","linux","5.29"
"Senior Data Engineer","2023-11-01","snowflake","21.30"
"Senior Data Engineer","2023-11-01","dax","0.86"
"Senior Data Engineer","2023-11-01","kubernetes","9.27"
"Senior Data Engineer","2023-11-01","docker","9.25"
"Senior Data Engineer","2023-11-01","spark","33.14"
"Senior Data Engineer","2023-11-01","tableau","9.33"
"Senior Data Engineer","2023-11-01","outlook","0.19"
"Senior Data Engineer","2023-11-01","r","5.21"
"Senior Data Engineer","2023-11-01","python","64.27"
"Senior Data Engineer","2023-11-01","pandas","2.81"
"Senior Data Engineer","2023-11-01","jira","3.87"
"Senior Data Engineer","2023-11-01","bash","1.87"
"Senior Data Engineer","2023-11-01","oracle","8.60"
"Senior Data Engineer","2023-11-01","pyspark","9.75"
"Senior Data Engineer","2023-11-01","sql","64.13"
"Senior Data Engineer","2023-11-01","alteryx","0.92"
"Senior Data Engineer","2023-11-01","word","1.25"
"Senior Data Engineer","2023-11-01","sql server","8.74"
"Senior Data Engineer","2023-11-01","looker","3.37"
"Senior Data Engineer","2023-11-01","terraform","7.27"
"Senior Data Engineer","2023-11-01","sap","2.42"
"Senior Data Engineer","2023-11-01","pytorch","0.84"
"Senior Data Engineer","2023-11-01","tensorflow","1.39"
"Senior Data Engineer","2023-11-01","airflow","18.94"
"Senior Data Engineer","2023-11-01","javascript","2.39"
"Senior Data Engineer","2023-11-01","powershell","1.59"
"Senior Data Engineer","2023-11-01","aws","42.55"
"Senior Data Engineer","2023-11-01","gcp","13.28"
"Senior Data Engineer","2023-11-01","scala","17.91"
"Senior Data Engineer","2023-11-01","vba","0.22"
"Senior Data Engineer","2023-11-01","nosql","14.42"
"Senior Data Engineer","2023-11-01","databricks","18.27"
"Senior Data Engineer","2023-11-01","github","4.57"
"Senior Data Engineer","2023-11-01","redshift","14.73"
"Senior Data Engineer","2023-11-01","powerpoint","0.19"
"Senior Data Engineer","2023-11-01","sas","1.67"
"Senior Data Engineer","2023-12-01","gcp","13.17"
"Senior Data Engineer","2023-12-01","python","65.98"
"Senior Data Engineer","2023-12-01","scala","21.31"
"Senior Data Engineer","2023-12-01","c#","2.77"
"Senior Data Engineer","2023-12-01","r","4.42"
"Senior Data Engineer","2023-12-01","typescript","1.83"
"Senior Data Engineer","2023-12-01","kafka","21.24"
"Senior Data Engineer","2023-12-01","oracle","8.39"
"Senior Data Engineer","2023-12-01","alteryx","0.63"
"Senior Data Engineer","2023-12-01","pyspark","10.04"
"Senior Data Engineer","2023-12-01","sql","64.61"
"Senior Data Engineer","2023-12-01","nosql","17.31"
"Senior Data Engineer","2023-12-01","excel","3.02"
"Senior Data Engineer","2023-12-01","ansible","1.93"
"Senior Data Engineer","2023-12-01","sas","1.33"
"Senior Data Engineer","2023-12-01","hadoop","18.12"
"Senior Data Engineer","2023-12-01","react","1.30"
"Senior Data Engineer","2023-12-01","c++","2.07"
"Senior Data Engineer","2023-12-01","terraform","6.60"
"Senior Data Engineer","2023-12-01","sap","2.74"
"Senior Data Engineer","2023-12-01","looker","2.88"
"Senior Data Engineer","2023-12-01","pytorch","1.12"
"Senior Data Engineer","2023-12-01","powerpoint","0.39"
"Senior Data Engineer","2023-12-01","jenkins","4.60"
"Senior Data Engineer","2023-12-01","windows","1.69"
"Senior Data Engineer","2023-12-01","databricks","18.47"
"Senior Data Engineer","2023-12-01","tensorflow","1.47"
"Senior Data Engineer","2023-12-01","airflow","17.84"
"Senior Data Engineer","2023-12-01","power bi","8.29"
"Senior Data Engineer","2023-12-01","javascript","3.09"
"Senior Data Engineer","2023-12-01","mysql","9.66"
"Senior Data Engineer","2023-12-01","powershell","0.98"
"Senior Data Engineer","2023-12-01","github","5.13"
"Senior Data Engineer","2023-12-01","qlik","1.02"
"Senior Data Engineer","2023-12-01","aws","43.29"
"Senior Data Engineer","2023-12-01","keras","0.39"
"Senior Data Engineer","2023-12-01","git","9.55"
"Senior Data Engineer","2023-12-01","sas","1.33"
"Senior Data Engineer","2023-12-01","linux","6.04"
"Senior Data Engineer","2023-12-01","snowflake","21.56"
"Senior Data Engineer","2023-12-01","word","1.33"
"Senior Data Engineer","2023-12-01","go","6.60"
"Senior Data Engineer","2023-12-01","kubernetes","9.52"
"Senior Data Engineer","2023-12-01","java","24.44"
"Senior Data Engineer","2023-12-01","dax","0.84"
"Senior Data Engineer","2023-12-01","docker","8.67"
"Senior Data Engineer","2023-12-01","spss","0.46"
"Senior Data Engineer","2023-12-01","vmware","0.63"
"Senior Data Engineer","2023-12-01","azure","38.87"
"Senior Data Engineer","2023-12-01","spark","36.48"
"Senior Data Engineer","2023-12-01","sql server","9.23"
"Senior Data Engineer","2023-12-01","tableau","8.46"
"Senior Data Engineer","2023-12-01","numpy","1.54"
"Senior Data Engineer","2023-12-01","flow","4.99"
"Senior Data Engineer","2023-12-01","outlook","0.56"
"Senior Data Engineer","2023-12-01","pandas","3.05"
"Senior Data Engineer","2023-12-01","redshift","16.50"
"Senior Data Engineer","2023-12-01","jira","4.00"
"Senior Data Engineer","2023-12-01","bash","1.90"
"Senior Data Engineer","2023-12-01","scikit-learn","0.77"
"Senior Data Engineer","2023-12-01","vba","0.11"
"Senior Data Scientist","2022-12-01","numpy","6.03"
"Senior Data Scientist","2022-12-01","sas","12.93"
"Senior Data Scientist","2022-12-01","go","6.90"
"Senior Data Scientist","2022-12-01","airflow","3.45"
"Senior Data Scientist","2022-12-01","jira","0.86"
"Senior Data Scientist","2022-12-01","bash","0.86"
"Senior Data Scientist","2022-12-01","kubernetes","6.03"
"Senior Data Scientist","2022-12-01","c++","5.17"
"Senior Data Scientist","2022-12-01","scikit-learn","6.90"
"Senior Data Scientist","2022-12-01","java","7.76"
"Senior Data Scientist","2022-12-01","kafka","0.86"
"Senior Data Scientist","2022-12-01","tensorflow","15.52"
"Senior Data Scientist","2022-12-01","r","38.79"
"Senior Data Scientist","2022-12-01","alteryx","0.86"
"Senior Data Scientist","2022-12-01","javascript","0.86"
"Senior Data Scientist","2022-12-01","flow","5.17"
"Senior Data Scientist","2022-12-01","vba","0.86"
"Senior Data Scientist","2022-12-01","github","1.72"
"Senior Data Scientist","2022-12-01","oracle","2.59"
"Senior Data Scientist","2022-12-01","excel","7.76"
"Senior Data Scientist","2022-12-01","nosql","5.17"
"Senior Data Scientist","2022-12-01","keras","5.17"
"Senior Data Scientist","2022-12-01","pyspark","4.31"
"Senior Data Scientist","2022-12-01","sql","46.55"
"Senior Data Scientist","2022-12-01","pandas","10.34"
"Senior Data Scientist","2022-12-01","spark","22.41"
"Senior Data Scientist","2022-12-01","azure","9.48"
"Senior Data Scientist","2022-12-01","qlik","0.86"
"Senior Data Scientist","2022-12-01","redshift","4.31"
"Senior Data Scientist","2022-12-01","scala","10.34"
"Senior Data Scientist","2022-12-01","gcp","5.17"
"Senior Data Scientist","2022-12-01","windows","0.86"
"Senior Data Scientist","2022-12-01","databricks","1.72"
"Senior Data Scientist","2022-12-01","aws","17.24"
"Senior Data Scientist","2022-12-01","pytorch","9.48"
"Senior Data Scientist","2022-12-01","spss","0.86"
"Senior Data Scientist","2022-12-01","hadoop","9.48"
"Senior Data Scientist","2022-12-01","docker","6.03"
"Senior Data Scientist","2022-12-01","sql server","2.59"
"Senior Data Scientist","2022-12-01","word","1.72"
"Senior Data Scientist","2022-12-01","sap","0.86"
"Senior Data Scientist","2022-12-01","python","69.83"
"Senior Data Scientist","2022-12-01","powerpoint","2.59"
